algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.003,51.71152110245399,8.881784197001252e-16,1.3142039404990404e-16,,0.3029630802502348,0.16464466339406925,0.19616942228881007,0,207,,,,,,,,,,,,,13.601409199931936,raw,0.05,196,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,4.906259645792706,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,100,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,51.71152110245399,13.601409199931936,4.906259645792706,1,0.0057336429999850225
0.0,4.733817947841062,0.02324860448524979,0.004142122230972812,,0.3268792821519342,0.25619225950049973,0.26464466488418537,0,199,,,,,,,,,,,,,3.4586063125323965,simple,0.05,196,01a82475e6c4572570011a9f975dbb8b5743b61e5795eb540f09f7eeffe1bc53,4.865627004507547,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,99,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,4.733817947841062,3.4586063125323965,4.865627004507547,1,0.007293350000054488
0.0,17.593316585711722,0.006525586448741923,0.0016107275237027094,,0.32338768363072695,0.2146446641391273,0.25619225950049973,0,224,,,,,,,,,,,,,8.230924069926743,savitzky_golay,0.05,196,bb98b0d50b78ad1bd89f717058da127dfac1ba2854b5018e81b3c0c49952d024,4.886826967858473,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,99,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,17.593316585711722,8.230924069926743,4.886826967858473,1,0.006788193000375031
0.012,23.892922837355385,0.011250989518720843,0.0031996987424294716,,0.32143345262828465,0.2146446641391273,0.25619225950049973,0,228,,,,,,,,,,,,,10.73510456749782,constrained,0.05,196,e0f68e5376c4549b28257d8caf3d610730f6c10df3c67294d7f44054a9d2629a,4.898558674960649,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,100,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,23.892922837355385,10.73510456749782,4.898558674960649,1,0.016641015999994124
0.003,52.26119441524523,0.008213438583384918,0.0032541766277583055,,0.2956284925722607,0.16464466339406925,0.2146446641391273,0,340,,,,,,,,,,,,,13.514776916473869,pivot_g2_fixed,0.05,224,a6b130e6f210021d1a1832005cdd5e71c6fecad8eb6a4198979ce6703f1f7642,4.905533516159028,0,5,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.015681, 'selected_score': 1}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0172009, 'selected_score': 1}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0109431, 'selected_score': 1}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 6, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 7, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 8, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 9, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 10, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 11, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 12, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 13, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 14, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 15, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 16, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 17, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 18, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 19, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 20, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 21, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 22, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 23, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 24, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 25, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 26, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 27, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 28, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0184643, 'selected_score': 1}, {'index': 29, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0136117, 'selected_score': 1}, {'index': 30, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 31, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 32, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 33, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 34, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",35,0,315,none,5,30,0.7724563025270972,200,1,224,30,"{'angular acceleration iteration did not converge': 1, 'transition would overlap an adjacent corner window': 309}",0.000941278,fixed,0.05,11.407887717926497,5,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,100,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,1.049016440954089,3.0672598615668543,4.923405678718981,31,0.00682056100004047
,,,,"smoothing failed: status=6, code=504, message=''",,,,,,,,,,,,,,,,,,,pivot_g2,,,,,,,,,,,,,,,,,,,,,,,,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,False,,,,,
0.0,4.733817947841062,0.02324860448524979,0.004142122230972812,,0.3268792821519342,0.25619225950049973,0.26464466488418537,0,199,1.04902,30,228,True,51.7115,251,True,simple_default,simple,4.73382,177,True,3.4586063125323965,adaptive_hybrid_fixed,0.05,196,01a82475e6c4572570011a9f975dbb8b5743b61e5795eb540f09f7eeffe1bc53,4.865627004507547,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,99,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,4.733817947841062,3.4586063125323965,4.865627004507547,1,0.006537577000017336
0.009000000000000001,4.733817947841062,0.02324860448524979,0.004142122230972812,,0.3268792821519342,0.25619225950049973,0.26464466488418537,0,199,,0,,False,51.7115,251,True,pivot_unsafe,simple,4.73382,177,True,3.4586063125323965,adaptive_hybrid,0.05,196,01a82475e6c4572570011a9f975dbb8b5743b61e5795eb540f09f7eeffe1bc53,4.865627004507547,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,99,48e9e737c58bcc0461d9040e3337894859333310999f28504d495a7a1c88f283,0,1,right_rack_detour,True,4.733817947841062,3.4586063125323965,4.865627004507547,1,0.011670431999846187
0.0,47.546075337575495,4.440892098500626e-16,6.415350471809794e-17,,0.483043730171609,0.11464466264901119,0.2146446641391273,0,553,,,,,,,,,,,,,11.001618993721564,raw,0.05,547,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,13.696073403185522,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,276,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,47.546075337575495,11.001618993721564,13.696073403185522,1,0.009930764999808162
0.003,7.037750679849484,0.015840972777588124,0.0025777927976331446,,0.46781779989191263,0.11464466264901119,0.25619225950049973,0,571,,,,,,,,,,,,,3.585626766771457,simple,0.05,547,ab2e6927d73e91bc747ec4137738705ec5a8162b1e058edc15387547510df942,13.652532298914709,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,275,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,7.037750679849484,3.585626766771457,13.652532298914709,1,0.013004268999793567
0.0,19.757605971403223,0.005753934258065893,0.0008081535329700345,,0.46096702897311126,0.11464466264901119,0.21959563989254183,0,591,,,,,,,,,,,,,7.038911294804641,savitzky_golay,0.05,547,222807954cf9ed847af4834fb586e19e69f164ce929f1526db77c2e359980b5f,13.681474855217369,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,275,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,19.757605971403223,7.038911294804641,13.681474855217369,1,0.011776656999700208
0.033,20.386197520921304,0.011001180160007699,0.0014509481259466041,,0.46351619191575233,0.11464466264901119,0.2474873771031409,0,586,,,,,,,,,,,,,6.2854486579803455,constrained,0.05,547,e7aaa2e1d6cc917e567f1f0c44a90475383d9964403884519a9256a0735fa5d1,13.688816410559632,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnDijkstra,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,275,0bd1d06be354f54ace06d9b52597806f5e32078fbc643be551840ff2b6930a89,0,1,long_southwest_to_northeast,True,20.386197520921304,6.2854486579803455,13.688816410559632,1,0.04375359400000889
